x1,x2,y
3.745401188473625,6.420316461542877,12.30151692901962
9.50714306409916,0.8413996499504883,12.201980255052293
7.319939418114051,1.6162871409461377,12.083371408417683
5.986584841970366,8.985541885270793,13.90246348187248
1.5601864044243652,6.0642905965958995,8.056712001130949
1.5599452033620265,0.09197051616629648,4.615771470343833
0.5808361216819946,1.014715428660321,2.8941231693463862
8.661761457749352,6.635017691080558,15.25354575659824
6.011150117432088,0.05061583846218687,8.944596014478053
7.080725777960454,1.6080805141749865,13.343835995293336
0.20584494295802447,5.487337893665861,2.6735541588035696
9.699098521619943,6.918951976926932,14.096084813689282
8.324426408004218,6.519612595026006,15.581104433173099
2.1233911067827616,2.242693094605598,7.607605765166872
1.8182496720710062,7.121792213475358,9.365595966706888
1.8340450985343382,2.3724908749680007,7.0231162193848435
3.0424224295953772,3.2539969815926773,8.598972335769544
5.247564316322379,7.464914051180242,11.996161046121552
4.319450186421157,6.496328990472147,11.680818801408108
2.9122914019804194,8.49223410494178,10.38957153424469
6.118528947223795,6.576128923003433,14.07668967262655
1.3949386065204183,5.683086033354716,7.061273617743316
2.9214464853521815,0.9367476782809248,6.4751795778652665
3.663618432936917,3.6771580305943354,9.21615134655221
4.56069984217036,2.6520236768172545,10.317563148861073
7.851759613930136,2.4398964337908358,11.559304992537776
1.9967378215835974,9.730105547524456,9.530453899306545
5.142344384136116,3.930977246667604,11.285208288847235
5.924145688620425,8.920465551771134,14.38027273798909
0.46450412719997725,6.311386259972629,4.556333481839486
6.075448519014383,7.948113035416484,13.28617239425803
1.7052412368729153,5.026370931051921,7.721190853685582
0.6505159298527952,5.769038846263591,3.941874700614811
9.488855372533333,4.925176938188639,12.806691196692144
9.656320330745594,1.952429877980445,12.088536589811168
8.08397348116461,7.224521152615053,14.431371949338166
3.0461376917337066,2.807723624408558,8.703583226486586
0.9767211400638387,0.2431596643145384,5.004133459971082
6.842330265121569,6.454722959071678,14.382701192202827
4.4015249373960135,1.7711067940704894,9.159021414662382
1.2203823484477883,9.404585843529143,8.671673764286915
4.951769101112702,9.539285770025874,12.685556036787398
0.34388521115218396,9.148643902204485,6.0336329655325756
9.093204020787821,3.7015870025544437,13.121446503058015
2.587799816000169,0.15456616528867428,6.7876973929723725
6.62522284353982,9.283185625877254,13.97166960662977
3.1171107608941098,4.281841483173143,9.736025484466873
5.200680211778108,9.666548190436696,15.489307996272352
5.4671027934327965,9.636199770892528,14.042980824041738
1.8485445552552704,8.530094554673601,9.900799906792422
9.695846277645586,2.944488920695857,14.011665790801516
7.7513282336111455,3.8509772860192526,12.370295606005497
9.394989415641891,8.511366715168569,16.18639535486065
8.948273504276488,3.1692200515627764,13.08419752134576
5.978999788110851,1.6949274668609249,10.659667880349557
9.218742350231167,5.568012624583502,13.632114125916363
0.884925020519195,9.36154774160781,7.874724261042637
1.959828624191452,6.96029796674973,9.403804121756524
0.45227288910538066,5.700611700893649,6.1670986527383
3.2533033076326436,0.9717649377076854,8.683632944387046
3.8867728968948203,6.150072266991698,13.160879322735829
2.713490317738959,9.900538501042632,10.742782791681664
8.287375091519294,1.4008401523652403,12.716020517189621
3.567533266935893,5.183296523637368,10.369856730781539
2.8093450968738076,8.773730719279554,13.263954711754586
5.426960831582485,7.407686177542044,12.198053663495372
1.4092422497476265,6.97015740995268,7.041918257148714
8.021969807540398,7.024840839871093,13.911341236708003
0.7455064367977082,3.5949115121975517,2.458783707833013
9.868869366005173,2.9359184426449336,12.871717607423266
7.722447692966574,8.093611554785136,14.11717260217421
1.987156815341724,8.101133946791808,9.672570945539
0.05522117123602399,8.670723185801037,4.945869498369894
8.154614284548341,9.132405525564714,17.5136638298358
7.068573438476172,5.113423988609378,13.947019298653576
7.2900716804098735,5.015162946871996,12.505970896380529
7.712703466859457,7.9829517896677515,13.916971869763016
0.7404465173409036,6.4996393077776515,6.51244732272939
3.5846572854427263,7.019668772577034,9.803177959318916
1.1586905952512971,7.95792669436101,9.657931272918896
8.631034258755935,8.900053418175663,16.954419928340283
6.232981268275579,3.379951568515358,11.114056622678604
3.308980248526492,3.75582952639944,7.468286608364865
0.6355835028602363,0.93981939840869,4.283780189195436
3.109823217156622,5.78280140996174,9.843760933357222
3.2518332202674705,0.35942273796742086,8.65427886035064
7.29606178338064,4.655980181324601,11.312467023214875
6.3755747135521315,5.426446347075766,12.104717282839204
8.872127425763265,2.865412521282844,12.886526834738826
4.722149251619493,5.9083326056901075,11.722869287149772
1.195942459383017,0.3050024993904943,3.635492382402221
7.13244787222995,0.37348188749214417,11.288900723773713
7.607850486168974,8.226005606596583,13.80875554439951
5.612771975694963,3.601906414112629,11.103588356427327
7.70967179954561,1.2706051265188478,11.577768741349646
4.937955963643907,5.222432600548044,12.032479935778419
5.227328293819941,7.699935530986108,13.706319621207802
4.275410183585496,2.1582102749684315,8.269745226948373
0.2541912674409519,6.228904758190002,2.7127929906084725
1.0789142699330445,0.85347464993768,5.363643005978341
0.3142918568673425,0.516817211686077,1.9572126612834921
6.364104112637804,5.31354631568148,11.891373627914168
3.143559810763267,5.406351216101065,11.362103963791446
5.085706911647028,6.374299014982066,12.332538604374314
9.07566473926093,7.260913337226615,16.3603692763731
2.4929222914887497,9.758520794625346,11.20047247198074
4.103829230356297,5.163003483011953,12.792205103790286
7.555511385430487,3.2295647294124596,14.103001615960665
2.2879816549162246,7.9518619476870365,9.678336314231082
0.7697990982879299,2.708322512620742,5.180062389022551
2.8975145291376805,4.389714207056361,9.641928301875257
1.6122128725400442,0.7845638134226596,6.561901994259054
9.29697652342573,0.2535074341545751,10.821081810141674
8.08120379564417,9.626484146779251,16.530327335580534
6.334037565104235,8.359801205122059,15.200956047833568
8.714605901877178,6.95974206093698,13.089284124370202
8.036720768991145,4.089529444142698,11.867988018418261
1.8657005888603584,1.7329432007084578,4.091303692128429
8.925589984899778,1.5643704267108605,11.988359724555401
5.393422419156507,2.502428981645953,11.245105320942633
8.074401551640625,5.4922666470612045,15.275777541894978
8.960912999234932,7.145959227000623,15.14041806384626
3.1800347497186388,6.601973767177313,12.081200228319583
1.1005192452767676,2.7993389694594284,3.730490895621574
2.279351625419417,9.54865280663194,9.009172602354477
4.271077886262563,7.378969166957685,11.94511125526718
8.18014765922493,5.543540525114007,14.241052158425955
8.607305832563434,6.117207462343522,14.3385281494129
0.06952130531190703,4.196000624277899,0.366614062884842
5.107473025775658,2.4773098950115746,10.197100445824141
4.17411003148779,3.559726786512616,8.693730641603333
2.2210781047073027,7.578461104643691,10.307483694375543
1.198653673336828,0.14393488629755868,4.377791721101443
3.3761517140362796,1.1607264050691624,7.021332086648416
9.429097039125192,0.4600264202175275,11.43914475194704
3.2320293202075523,0.40728802318970136,6.357838603442866
5.187906217433661,8.554605840110073,13.327607707993195
7.030189588951778,7.036578593800237,14.88947230620698
3.63629602379294,4.741738290873252,9.05472198268177
9.717820827209607,0.9783416065100148,12.852756588444773
9.624472949421111,4.916158751168323,13.743622301310511
2.5178229582536416,4.734717707805657,7.863697624164899
4.972485058923855,1.7320186991001518,9.694794482442852
3.0087830981676964,4.33851649237973,8.076454566130565
2.848404943774676,3.9850473439737346,8.177168177316378
0.36886947354532795,6.158500980522165,3.451298584581626
6.095643339798968,6.350936508676438,14.937598295235908
5.026790232288615,0.4530400977204452,9.242856446986798
0.5147875124998935,3.746126146264712,3.2497134318843885
2.7864646423661146,6.258599157142363,10.000443347874567
9.082658859666537,5.031362585800877,13.957438261315021
2.395618906669724,8.564898411883222,10.173909825693501
1.448948720912231,6.58693631618945,8.38592905296046
4.89452760277563,1.629344270814297,10.442301823159214
9.856504541106007,0.7056874740042984,11.746164575572287
2.4205527151150044,6.424192782063156,8.785288903503547
6.721355474058786,0.26511310541621813,10.07745449638494
7.616196153287175,5.8577558127346325,11.395175270436976
2.3763754399239967,9.402302414249576,9.269974040220214
7.282163486118596,5.75474177875879,14.814766281127719
3.677831327192532,3.881699262065219,11.299990399058638
6.3230583059357945,6.432882184423532,12.922545263034811
6.335297107608947,4.582528904915167,12.831310996727249
5.357746840747585,5.45616789315935,12.287704322427052
0.902897700544083,9.41464808776525,11.003094001985517
8.35302495589238,3.8610263780077423,14.228587178799142
3.2078006497173583,9.611905638239142,11.862735728621917
1.8651851039985423,9.053506419560637,8.834377553205611
0.40775141554763916,1.9579113478929644,1.0824778071447336
5.908929431882418,0.6936130087516545,10.214343617811096
6.775643618422825,1.0077800137742665,10.00252043732145
0.16587828927856152,0.18221825651549728,-0.5637710845549968
5.12093058299281,0.944429607559284,8.88421262458443
2.2649577519793795,6.830067734163569,8.249719978343725
6.451727904094499,0.7118864846022899,12.08531457204656
1.7436642900499144,3.189756302937613,7.522989703932355
6.90937738102466,8.448753109694545,14.556649242478594
3.867353463005374,0.23271935735825866,9.509055580692573
9.367299887367345,8.144684825889358,15.842993775763937
1.3752094414599325,2.8185477477339993,4.87341776992036
3.410663510502585,1.1816482762165625,9.534073885566334
1.1347352124058907,6.967371653641506,7.814308953989735
9.246936182785628,6.28942846779884,13.742361839101438
8.77339353380981,8.77472013527053,15.595340129542313
2.579416277151556,7.350710438038858,9.175735645851436
6.59984046034179,8.034809303848485,12.775241196018197
8.172222002012159,2.820345725713065,13.417248255495934
5.5520081159946235,1.7743954377972282,12.19547228564334
5.296505783560065,7.506147516408584,11.554480394380386
2.418522909004517,8.06834739267264,10.743185732166062
0.9310276780589921,9.905051420006734,7.592144825282334
8.972157579533267,4.126176769114265,13.074947839472152
9.004180571633304,3.720180857927832,12.782711818704184
6.33101457273268,7.764129607419968,12.978643634344083
3.390297910487007,3.4080354025301784,9.149524758926853
3.492095746126609,9.307573256035647,11.334433268902082
7.259556788702394,8.584127518430119,15.119375227750828
8.971102599525771,4.289940273750183,13.593187875359423
8.870864242651173,7.508710677914974,14.96334435304433
7.798755458576238,7.545428740846823,13.738202139986257
